	date	content	sentiment_score
212	2022-02-01	first mover asia crypto finishes bad month high note . prices bitcoin ether major altcoins rise month steep price declines.	-0.4278438
213	2022-02-01	stablecoins crypto markets january 0 percent returns . coins showed highest returns among largest cryptocurrencies january holding peg u.s. dollar.	0.53193825
214	2022-02-01	bitcoin bargain investors put money crypto funds second straight week . cryptocurrency funds attracted million new money last week suggesting investors cautiously adding positions prices depressed compared year end levels.	-0.40696305
215	2022-02-01	ethereum suffers worst month nearly 2 years sol falls even harder . major altcoins sunk bitcoin members coindesk 20 digital assets deeply red january.	-0.6313054
216	2022-02-01	bitcoin holding support resistance . btc january sell could attract short term buyers.	0.45862564
217	2022-02-01	market wrap bitcoin rises ahead seasonally strong february . historically bitcoin produces positive returns february . risks remain.	0.4076209
218	2022-02-02	bitcoin rangebound near support resistance . sideways trading could persist week long term momentum fades.	-0.42574227
219	2022-02-02	market wrap cryptos stabilize analysts expect bitcoin short squeeze . buyers starting return price dips altcoins outperform.	-0.86983854
220	2022-02-02	first mover asia crypto prices rise investors appetite risk . bitcoin major altcoins green although trading lighter monday.	-0.08094747
221	2022-02-02	cardano developers propose block size increase . proposal increase cardano block size 80 kb current 72 kb line broader plan increasing network capacity.	0.8392374
222	2022-02-02	zcash extends rally asian trading day . zec posted gains 6 percent asian business hours lifting gain week 12 percent.	0.7695994
223	2022-02-02	trader joe native coin climbs dex unveils modular staking . people want dex tokens modular function want price functions independently one investment firm said.	0.061229326
224	2022-02-02	crypto market snoozes adp payroll shocker . omicron variant behind sharp decline u.s. jobs january markets shrugging weak number.	-0.8382162
225	2022-02-03	bitcoin cae por debajo de l nea de tendencia bajista con soporte en .500. las lecturas del gr fico diario el de cuatro horas del ndice de fuerza relativa indican el fin del rebote correctivo.	0.11418504
226	2022-02-03	incumbent enters disruption game . new digital wallet launched well known asset manager wisdomtree bring tokenized assets funds advisory institutional spaces . blockchain disruption finance far think	-0.013221309
227	2022-02-03	nintendo president vague company metaverse plan . shuntaro furukawa remains noncommittal metaverse investors target nintendo stock undervalued metaverse play	-0.3859062
228	2022-02-03	crypto assets securities . answer central question many consequences crypto industry regulation compliance insider trading enforcement.	-0.015811294
229	2022-02-03	ecb boe scant leeway influence bitcoin . macro decisions matter fed important drives global policy one observer said.	-0.37404087
230	2022-02-03	long term buyers unfazed bitcoin recent drop . metric tracking long term holders suggests investors continued accumulate asset despite falling price.	-0.0071697235
231	2022-02-03	solana sol tumbles 10 percent wormhole exploit . crypto fell 10 percent past 24 hours trading asian afternoon hours.	-0.9243749
232	2022-02-03	first mover asia crypto prices plunge late weak meta earnings . bitcoin ether fell sharply company formerly known facebook said virtual augmented reality division lost billion 2021.	-0.93970007
233	2022-02-03	bitcoin turns lower bearish trendline support .5k . sellers look regain control bulls failure break technical resistance.	0.07003263
234	2022-02-04	us jobs report shows gain 467 000 january exceeding expectations . bitcoin traded slightly lower report number keeps pressure fed tighten.	-0.06909904
235	2022-02-04	metaverse tokens axs sand plummet meta reports loss . setback metaverse strategy facebook parent firm directly impact market perception metaverses developer said.	-0.9175523
236	2022-02-04	india crypto tax may curb excessive speculation bring institutional demand . proposed tax structure less concern long term holders short term traders one shib holder said.	0.34682932
237	2022-02-04	market wrap bitcoin range bound altcoins underperform . choppy trading conditions may reflect uncertainty among investors.	-0.9277818
238	2022-02-04	bitcoin capped resistance support . buyers consistently lost ground sellers.	-0.18749833
239	2022-02-04	crypto options trading volume surged january prices fell . drop prices kicked certain trading strategies.	-0.72010124
240	2022-02-04	first mover asia bitcoin flat muted trading ether declines . largest cryptocurrency market capitalization declined recovering ground later day.	-0.8672381
241	2022-02-05	bitcoin tops first time 2 weeks . price dipped friday u.s. jobs report january reversed traders grew confident downside limited.	-0.13953589
242	2022-02-05	bitcoin attempts break downtrend faces resistance toward . bitcoin price need remain 000 weekend order signal start recovery phase.	-0.8169948
243	2022-02-05	sec requests comments concerns grayscale spot bitcoin etf proposal . agency issues include possible share manipulation liquidity bitcoin markets.	-0.415001
244	2022-02-05	market wrap bitcoin rallies altcoins take lead . bitcoin rose 11 percent past 24 hours less 13 percent jump eth 20 percent rise near.	0.6067889
245	2022-02-06	corporate argument bitcoin . microstrategy ceo michael saylor likened company performance rowing boat wind blowing harder one row . bitcoin really way	0.05245952
246	2022-02-07	xrp leads gains major cryptos bitcoin holds . stronger expected u.s. jobs data bitcoin adoption two major credit unions supported price recovery analysts said.	0.5877389
247	2022-02-07	bitcoin reach second half 2022 fsinsight says . ether could reach 000 report said.	0.31108204
248	2022-02-07	shiba inu shib rockets 26 percent leads meme coin gains . several dog themed tokens top gainers monday amid recovery broader crypto market.	0.6663834
249	2022-02-07	vr headset maker htc safe meta stock wipeout . manufacturer vive vr headset opened trading taipei 5 percent lunar new year break.	-0.33112356
250	2022-02-07	first mover asia bitcoin sees little movement light weekend trading . bitcoin moved little sunday another weekend light volume tokens associated gaming saw price bump.	-0.5672816
251	2022-02-07	ethereum name service removes core team member brantly millegan 2016 tweet . tweet nick johnson founder lead developer ens confirmed millegan removed dao director operations true names ltd.	-0.6749935
252	2022-02-08	valkyrie bitcoin miners etf approved nasdaq listing . fund begin trading tomorrow ticker wgmi expense ratio 0.75 percent.	0.121711574
253	2022-02-08	crypto fund inflows follow pickup market sentiment . inflows digital asset funds last week 4.5 times week.	-0.3761774
254	2022-02-08	bitcoin rally faces initial resistance support . btc confirmed break two month long downtrend.	-0.2402058
255	2022-02-08	ny fed stablecoins future payments . researchers new york branch u.s. central bank think tokenized deposits better way go.	0.07316041
256	2022-02-08	market wrap bitcoin rally strengthens trader sentiment improves . btc gained 6 percent past 24 hours although trading volume remained low.	-0.060884506
257	2022-02-08	first mover asia bitcoin cracks short term investors take profits . ether major altcoins past 24 hours.	-0.28788695
258	2022-02-08	shiba inu shib extends surge bitcoin breaks key resistance level . meme coin rose sharply even major cryptocurrencies showed small gains losses.	0.24532789
259	2022-02-08	xrp climbs 22 percent amid developments ripple v. sec case . payments token regained market cap billion moving cardano ada solana sol.	0.6217474
260	2022-02-08	bitcoin alcanzar los .000 en la segunda mitad de 2022 seg n fsinsight . la firma especializada en activos digitales tambi n proyecto que ether podr alcanzar los .000.	0.17939028
261	2022-02-09	bitfinex leo token jumps 46 percent xrp gains slightly flat market . upward movement leo token led gains investors otherwise slow market.	0.29886013
262	2022-02-09	bitcoin miners offloaded holdings prices dropped . selling likely contributed crypto decline price january.	-0.9287205
263	2022-02-09	shiba inu enters metaverse shiba lands leash rockets 40 percent . price leash shiba inu ecosystem token nearly 50 percent following announcement.	0.5989731
264	2022-02-09	market wrap cryptocurrencies pull back light trading . woods yet one analyst said meanwhile eth starting underperform btc.	-0.8240551
265	2022-02-09	bitcoin stalls near resistance lower support . overbought signals intraday charts preceded current pullback.	-0.506068
266	2022-02-09	sotheby auction 104 cryptopunks estimated . legendary punk sweep july 2021 originally bought million going sale.	0.032393273
